1301    48       9       18.75  1       2.08   8       16.67  1       2.08   0       0.00   0       0.00   29      60.42   
1302    48       11      22.92  0       0.00   9       18.75  0       0.00   0       0.00   14      29.17  14      29.17   
1303    24       8       33.33  0       0.00   1       4.17   0       0.00   0       0.00   0       0.00   15      62.50   
1304    48       13      27.08  7       14.58  0       0.00   5       10.42  0       0.00   0       0.00   23      47.92   
1306    45       0       0.00   0       0.00   3       6.67   0       0.00   3       6.67   1       2.22   38      84.44   
1309    45       2       4.44   0       0.00   18      40.00  0       0.00   0       0.00   4       8.89   21      46.67   
130    140      25      17.86  0       0.00   92      65.71  0       0.00   0       0.00   2       1.43   21      15.00   
1310    45       20      44.44  3       6.67   2       4.44   0       0.00   0       0.00   3       6.67   17      37.78   
1311    45       11      24.44  10      22.22  8       17.78  0       0.00   0       0.00   0       0.00   16      35.56   
1312    40       20      50.00  4       10.00  8       20.00  4       10.00  0       0.00   0       0.00   4       10.00   
1315    40       5       12.50  6       15.00  0       0.00   4       10.00  0       0.00   0       0.00   25      62.50   
1317    48       2       4.17   0       0.00   13      27.08  0       0.00   0       0.00   3       6.25   30      62.50   
1318    40       11      27.50  0       0.00   0       0.00   0       0.00   0       0.00   1       2.50   28      70.00   
1319    45       0       0.00   16      35.56  0       0.00   0       0.00   5       11.11  0       0.00   24      53.33   
131    140      20      14.29  0       0.00   19      13.57  2       1.43   7       5.00   10      7.14   82      58.57   
1320    48       2       4.17   4       8.33   1       2.08   2       4.17   3       6.25   2       4.17   34      70.83   
1321    48       0       0.00   15      31.25  13      27.08  1       2.08   7       14.58  0       0.00   12      25.00   
1322    45       14      31.11  0       0.00   18      40.00  0       0.00   0       0.00   4       8.89   9       20.00   
1323    45       18      40.00  3       6.67   1       2.22   1       2.22   0       0.00   2       4.44   20      44.44   
1324    40       9       22.50  2       5.00   0       0.00   0       0.00   0       0.00   0       0.00   29      72.50   
1325    48       12      25.00  0       0.00   11      22.92  0       0.00   0       0.00   2       4.17   23      47.92   
1327    60       22      36.67  4       6.67   2       3.33   0       0.00   0       0.00   7       11.67  25      41.67   
1328    45       0       0.00   10      22.22  9       20.00  1       2.22   5       11.11  3       6.67   17      37.78   
