122    12       0       0.00   10      83.33  2       16.67   
1230    16       4       25.00  3       18.75  9       56.25   
1232    16       4       25.00  2       12.50  10      62.50   
1233    0        0       0.00   0       0.00   0       0.00    
1235    0        0       0.00   0       0.00   0       0.00    
1236    0        0       0.00   0       0.00   0       0.00    
1237    6        1       16.67  3       50.00  2       33.33   
1238    6        1       16.67  1       16.67  4       66.67   
123    20       5       25.00  7       35.00  8       40.00   
1241    0        0       0.00   0       0.00   0       0.00    
1243    3        1       33.33  0       0.00   2       66.67   
1244    20       16      80.00  4       20.00  0       0.00    
1245    20       10      50.00  0       0.00   10      50.00   
1247    2        1       50.00  0       0.00   1       50.00   
1249    4        4       100.00 0       0.00   0       0.00    
124    24       3       12.50  5       20.83  16      66.67   
1250    4        0       0.00   0       0.00   4       100.00  
1251    3        1       33.33  2       66.67  0       0.00    
1253    4        4       100.00 0       0.00   0       0.00    
1255    0        0       0.00   0       0.00   0       0.00    
1256    16       5       31.25  6       37.50  5       31.25   
1257    10       3       30.00  4       40.00  3       30.00   
1258    3        1       33.33  0       0.00   2       66.67   
1259    4        4       100.00 0       0.00   0       0.00    
125    12       3       25.00  9       75.00  0       0.00    
1260    0        0       0.00   0       0.00   0       0.00    
1261    3        0       0.00   3       100.00 0       0.00    
1262    0        0       0.00   0       0.00   0       0.00    
1263    6        3       50.00  1       16.67  2       33.33   
1264    0        0       0.00   0       0.00   0       0.00    
1266    16       3       18.75  11      68.75  2       12.50   
1267    10       0       0.00   10      100.00 0       0.00    
1268    8        8       100.00 0       0.00   0       0.00    
126    20       11      55.00  2       10.00  7       35.00   
1270    4        2       50.00  0       0.00   2       50.00   
1272    8        0       0.00   2       25.00  6       75.00   
1273    16       5       31.25  0       0.00   11      68.75   
1276    20       5       25.00  11      55.00  4       20.00   
1277    4        2       50.00  0       0.00   2       50.00   
1278    4        0       0.00   2       50.00  2       50.00   
127    24       7       29.17  15      62.50  2       8.33    
1280    0        0       0.00   0       0.00   0       0.00    
1281    4        1       25.00  3       75.00  0       0.00    
1282    4        3       75.00  0       0.00   1       25.00   
1283    16       9       56.25  2       12.50  5       31.25   
1285    16       3       18.75  9       56.25  4       25.00   
1286    20       0       0.00   16      80.00  4       20.00   
1287    20       7       35.00  13      65.00  0       0.00    
1288    16       2       12.50  14      87.50  0       0.00    
1289    10       0       0.00   6       60.00  4       40.00   
128    12       4       33.33  7       58.33  1       8.33    
1291    0        0       0.00   0       0.00   0       0.00    
1292    16       8       50.00  1       6.25   7       43.75   
1293    16       5       31.25  6       37.50  5       31.25   
1294    4        1       25.00  0       0.00   3       75.00   
1295    16       2       12.50  14      87.50  0       0.00    
1296    16       4       25.00  10      62.50  2       12.50   
1297    16       3       18.75  11      68.75  2       12.50   
1298    16       0       0.00   11      68.75  5       31.25   
129    24       4       16.67  0       0.00   20      83.33   
12    24       6       25.00  9       37.50  9       37.50   
1300    16       13      81.25  1       6.25   2       12.50   
1302    10       4       40.00  6       60.00  0       0.00    
1303    4        2       50.00  0       0.00   2       50.00   
1304    10       3       30.00  3       30.00  4       40.00   
1305    16       0       0.00   0       0.00   16      100.00  
1306    16       8       50.00  1       6.25   7       43.75   
1307    4        0       0.00   2       50.00  2       50.00   
1308    0        0       0.00   0       0.00   0       0.00    
1309    16       3       18.75  2       12.50  11      68.75   
130    12       0       0.00   6       50.00  6       50.00   
1310    16       2       12.50  5       31.25  9       56.25   
1311    16       6       37.50  2       12.50  8       50.00   
1312    20       8       40.00  12      60.00  0       0.00    
1313    0        0       0.00   0       0.00   0       0.00    
1314    2        2       100.00 0       0.00   0       0.00    
1315    20       10      50.00  7       35.00  3       15.00   
1316    0        0       0.00   0       0.00   0       0.00    
1317    10       8       80.00  1       10.00  1       10.00   
1318    20       1       5.00   13      65.00  6       30.00   
1319    16       6       37.50  1       6.25   9       56.25   
131    20       19      95.00  0       0.00   1       5.00    
1322    16       2       12.50  13      81.25  1       6.25    
1323    16       0       0.00   12      75.00  4       25.00   
1324    20       5       25.00  4       20.00  11      55.00   
1325    10       8       80.00  0       0.00   2       20.00   
1326    0        0       0.00   0       0.00   0       0.00    
1327    20       2       10.00  13      65.00  5       25.00   
1328    16       11      68.75  2       12.50  3       18.75   
132    24       12      50.00  5       20.83  7       29.17   
1330    4        0       0.00   1       25.00  3       75.00   
1331    20       3       15.00  15      75.00  2       10.00   
1332    16       4       25.00  5       31.25  7       43.75   
1333    16       3       18.75  12      75.00  1       6.25    
1334    3        0       0.00   3       100.00 0       0.00    
1336    16       6       37.50  7       43.75  3       18.75   
1337    10       5       50.00  5       50.00  0       0.00    
1338    10       3       30.00  5       50.00  2       20.00   
1339    4        1       25.00  2       50.00  1       25.00   
133    20       1       5.00   11      55.00  8       40.00   
1341    10       3       30.00  5       50.00  2       20.00   
1342    16       5       31.25  10      62.50  1       6.25    
1343    6        3       50.00  3       50.00  0       0.00    
1344    16       14      87.50  2       12.50  0       0.00    
1345    16       1       6.25   6       37.50  9       56.25   
1346    0        0       0.00   0       0.00   0       0.00    
1347    20       0       0.00   8       40.00  12      60.00   
1348    10       1       10.00  4       40.00  5       50.00   
134    24       9       37.50  1       4.17   14      58.33   
1350    16       1       6.25   3       18.75  12      75.00   
1351    16       10      62.50  3       18.75  3       18.75   
1352    16       4       25.00  9       56.25  3       18.75   
1353    16       10      62.50  6       37.50  0       0.00    
1354    16       1       6.25   3       18.75  12      75.00   
1355    20       8       40.00  9       45.00  3       15.00   
1356    20       13      65.00  3       15.00  4       20.00   
1357    4        0       0.00   4       100.00 0       0.00    
1358    10       3       30.00  2       20.00  5       50.00   
1359    16       0       0.00   12      75.00  4       25.00   
135    12       6       50.00  6       50.00  0       0.00    
1360    16       0       0.00   1       6.25   15      93.75   
1361    20       14      70.00  3       15.00  3       15.00   
1362    16       4       25.00  9       56.25  3       18.75   
1363    16       0       0.00   4       25.00  12      75.00   
1364    16       10      62.50  2       12.50  4       25.00   
1365    4        0       0.00   1       25.00  3       75.00   
1367    20       4       20.00  5       25.00  11      55.00   
1368    4        0       0.00   0       0.00   4       100.00  
1369    3        1       33.33  0       0.00   2       66.67   
136    24       6       25.00  11      45.83  7       29.17   
1370    6        4       66.67  1       16.67  1       16.67   
1371    20       14      70.00  2       10.00  4       20.00   
